2q, intensity
2.188628999999999891e+01,7.000000000000000000e+00
2.190671000000000035e+01,6.000000000000000000e+00
2.192712999999999823e+01,0.000000000000000000e+00
2.194755999999999929e+01,1.000000000000000000e+00
2.196798000000000073e+01,2.900000000000000000e+01
2.198839999999999861e+01,0.000000000000000000e+00
2.200882000000000005e+01,2.000000000000000000e+00
2.202925000000000111e+01,2.700000000000000000e+01
2.204966999999999899e+01,2.000000000000000000e+01
2.207009000000000043e+01,0.000000000000000000e+00
2.209052000000000149e+01,0.000000000000000000e+00
2.211093999999999937e+01,0.000000000000000000e+00
2.213136000000000081e+01,0.000000000000000000e+00
2.215178999999999832e+01,0.000000000000000000e+00
2.217220999999999975e+01,4.000000000000000000e+00
2.219263000000000119e+01,0.000000000000000000e+00
2.221304999999999907e+01,0.000000000000000000e+00
2.223348000000000013e+01,4.000000000000000000e+01
2.225390000000000157e+01,0.000000000000000000e+00
2.227431999999999945e+01,0.000000000000000000e+00
2.229475000000000051e+01,0.000000000000000000e+00
2.231516999999999840e+01,3.000000000000000000e+00
2.233558999999999983e+01,0.000000000000000000e+00
2.235602000000000089e+01,0.000000000000000000e+00
2.237643999999999878e+01,0.000000000000000000e+00
2.239686000000000021e+01,0.000000000000000000e+00
2.241728000000000165e+01,0.000000000000000000e+00
2.243770999999999916e+01,6.000000000000000000e+00
2.245813000000000059e+01,0.000000000000000000e+00
2.247854999999999848e+01,1.400000000000000000e+01
2.249897999999999954e+01,0.000000000000000000e+00
2.251940000000000097e+01,2.800000000000000000e+01
2.253981999999999886e+01,0.000000000000000000e+00
2.256024999999999991e+01,3.700000000000000000e+01
2.258067000000000135e+01,1.900000000000000000e+01
2.260108999999999924e+01,1.900000000000000000e+01
2.262151000000000067e+01,9.000000000000000000e+00
2.264194000000000173e+01,1.500000000000000000e+01
2.266235999999999962e+01,0.000000000000000000e+00
2.268278000000000105e+01,0.000000000000000000e+00
2.270320999999999856e+01,4.200000000000000000e+01
2.272363000000000000e+01,0.000000000000000000e+00
2.274405000000000143e+01,4.400000000000000000e+01
2.276447999999999894e+01,3.700000000000000000e+01
2.278490000000000038e+01,2.200000000000000000e+01
2.280531999999999826e+01,1.800000000000000000e+01
2.282573999999999970e+01,2.200000000000000000e+01
2.284617000000000075e+01,1.500000000000000000e+01
2.286658999999999864e+01,0.000000000000000000e+00
2.288701000000000008e+01,1.500000000000000000e+01
2.290744000000000113e+01,7.000000000000000000e+00
2.292785999999999902e+01,1.500000000000000000e+01
2.294828000000000046e+01,0.000000000000000000e+00
2.296871000000000151e+01,0.000000000000000000e+00
2.298912999999999940e+01,2.500000000000000000e+01
2.300955000000000084e+01,0.000000000000000000e+00
2.302996999999999872e+01,2.800000000000000000e+01
2.305039999999999978e+01,0.000000000000000000e+00
2.307082000000000122e+01,3.000000000000000000e+00
2.309123999999999910e+01,0.000000000000000000e+00
2.311167000000000016e+01,0.000000000000000000e+00
2.313209000000000160e+01,0.000000000000000000e+00
2.315250999999999948e+01,0.000000000000000000e+00
2.317294000000000054e+01,2.200000000000000000e+01
2.319335999999999842e+01,0.000000000000000000e+00
2.321377999999999986e+01,2.500000000000000000e+01
2.323420000000000130e+01,0.000000000000000000e+00
2.325462999999999880e+01,0.000000000000000000e+00
2.327505000000000024e+01,0.000000000000000000e+00
2.329547000000000168e+01,0.000000000000000000e+00
2.331589999999999918e+01,3.000000000000000000e+01
2.333632000000000062e+01,0.000000000000000000e+00
2.335673999999999850e+01,3.200000000000000000e+01
2.337716999999999956e+01,8.000000000000000000e+00
2.339759000000000100e+01,0.000000000000000000e+00
2.341800999999999888e+01,0.000000000000000000e+00
2.343843000000000032e+01,5.000000000000000000e+00
2.345886000000000138e+01,0.000000000000000000e+00
2.347927999999999926e+01,1.000000000000000000e+00
2.349970000000000070e+01,0.000000000000000000e+00
2.352013000000000176e+01,0.000000000000000000e+00
2.354054999999999964e+01,0.000000000000000000e+00
2.356097000000000108e+01,0.000000000000000000e+00
2.358139999999999858e+01,3.200000000000000000e+01
2.360182000000000002e+01,0.000000000000000000e+00
2.362224000000000146e+01,2.500000000000000000e+01
2.364265999999999934e+01,1.400000000000000000e+01
2.366309000000000040e+01,3.000000000000000000e+00
2.368350999999999829e+01,0.000000000000000000e+00
2.370392999999999972e+01,9.000000000000000000e+00
2.372436000000000078e+01,0.000000000000000000e+00
2.374477999999999867e+01,3.200000000000000000e+01
2.376520000000000010e+01,0.000000000000000000e+00
2.378563000000000116e+01,0.000000000000000000e+00
2.380604999999999905e+01,0.000000000000000000e+00
2.382647000000000048e+01,1.000000000000000000e+01
2.384688999999999837e+01,0.000000000000000000e+00
2.386731999999999942e+01,0.000000000000000000e+00
2.388774000000000086e+01,0.000000000000000000e+00
2.390815999999999875e+01,0.000000000000000000e+00
2.392858999999999980e+01,0.000000000000000000e+00
2.394901000000000124e+01,0.000000000000000000e+00
2.396942999999999913e+01,0.000000000000000000e+00
2.398986000000000018e+01,0.000000000000000000e+00
2.401028000000000162e+01,0.000000000000000000e+00
2.403069999999999951e+01,0.000000000000000000e+00
2.405112000000000094e+01,0.000000000000000000e+00
2.407154999999999845e+01,0.000000000000000000e+00
2.409196999999999989e+01,0.000000000000000000e+00
2.411239000000000132e+01,0.000000000000000000e+00
2.413281999999999883e+01,0.000000000000000000e+00
2.415324000000000026e+01,0.000000000000000000e+00
2.417366000000000170e+01,0.000000000000000000e+00
2.419408999999999921e+01,0.000000000000000000e+00
2.421451000000000064e+01,0.000000000000000000e+00
2.423492999999999853e+01,0.000000000000000000e+00
2.425534999999999997e+01,0.000000000000000000e+00
2.427578000000000102e+01,0.000000000000000000e+00
2.429619999999999891e+01,0.000000000000000000e+00
2.431662000000000035e+01,0.000000000000000000e+00
2.433705000000000140e+01,0.000000000000000000e+00
2.435746999999999929e+01,0.000000000000000000e+00
2.437789000000000073e+01,0.000000000000000000e+00
2.439831999999999823e+01,0.000000000000000000e+00
2.441873999999999967e+01,0.000000000000000000e+00
2.443916000000000111e+01,0.000000000000000000e+00
2.445957999999999899e+01,0.000000000000000000e+00
2.448001000000000005e+01,0.000000000000000000e+00
2.450043000000000148e+01,0.000000000000000000e+00
2.452084999999999937e+01,0.000000000000000000e+00
2.454128000000000043e+01,0.000000000000000000e+00
2.456169999999999831e+01,0.000000000000000000e+00
2.458211999999999975e+01,0.000000000000000000e+00
2.460255000000000081e+01,0.000000000000000000e+00
2.462296999999999869e+01,0.000000000000000000e+00
2.464339000000000013e+01,0.000000000000000000e+00
2.466381000000000157e+01,0.000000000000000000e+00
2.468423999999999907e+01,0.000000000000000000e+00
2.470466000000000051e+01,0.000000000000000000e+00
2.472507999999999839e+01,0.000000000000000000e+00
2.474550999999999945e+01,0.000000000000000000e+00
2.476593000000000089e+01,0.000000000000000000e+00
2.478634999999999877e+01,0.000000000000000000e+00
2.480677999999999983e+01,0.000000000000000000e+00
2.482720000000000127e+01,0.000000000000000000e+00
2.484761999999999915e+01,0.000000000000000000e+00
2.486804000000000059e+01,0.000000000000000000e+00
2.488847000000000165e+01,0.000000000000000000e+00
2.490888999999999953e+01,0.000000000000000000e+00
2.492931000000000097e+01,0.000000000000000000e+00
2.494973999999999847e+01,0.000000000000000000e+00
2.497015999999999991e+01,0.000000000000000000e+00
2.499058000000000135e+01,0.000000000000000000e+00
2.501100999999999885e+01,0.000000000000000000e+00
2.503143000000000029e+01,9.000000000000000000e+01
2.505185000000000173e+01,1.960000000000000000e+02
2.507226999999999961e+01,2.740000000000000000e+02
2.509270000000000067e+01,2.920000000000000000e+02
2.511311999999999856e+01,4.390000000000000000e+02
2.513353999999999999e+01,5.760000000000000000e+02
2.515397000000000105e+01,8.020000000000000000e+02
2.517438999999999893e+01,1.037000000000000000e+03
2.519481000000000037e+01,1.422000000000000000e+03
2.521524000000000143e+01,2.212000000000000000e+03
2.523565999999999931e+01,3.630000000000000000e+03
2.525608000000000075e+01,5.750000000000000000e+03
2.527649999999999864e+01,7.376000000000000000e+03
2.529692999999999969e+01,6.974000000000000000e+03
2.531735000000000113e+01,5.535000000000000000e+03
2.533776999999999902e+01,4.767000000000000000e+03
2.535820000000000007e+01,3.557000000000000000e+03
2.537862000000000151e+01,2.203000000000000000e+03
2.539903999999999940e+01,1.144000000000000000e+03
2.541947000000000045e+01,7.170000000000000000e+02
2.543988999999999834e+01,4.490000000000000000e+02
2.546030999999999977e+01,2.400000000000000000e+02
2.548073000000000121e+01,2.640000000000000000e+02
2.550115999999999872e+01,2.080000000000000000e+02
2.552158000000000015e+01,1.240000000000000000e+02
2.554200000000000159e+01,1.100000000000000000e+02
2.556242999999999910e+01,9.700000000000000000e+01
2.558285000000000053e+01,7.900000000000000000e+01
2.560326999999999842e+01,7.600000000000000000e+01
2.562369999999999948e+01,8.400000000000000000e+01
2.564412000000000091e+01,6.100000000000000000e+01
2.566453999999999880e+01,3.900000000000000000e+01
2.568496000000000024e+01,6.700000000000000000e+01
2.570539000000000129e+01,1.000000000000000000e+00
2.572580999999999918e+01,2.600000000000000000e+01
2.574623000000000062e+01,5.400000000000000000e+01
2.576666000000000167e+01,7.000000000000000000e+00
2.578707999999999956e+01,1.300000000000000000e+01
2.580750000000000099e+01,3.100000000000000000e+01
2.582792999999999850e+01,1.000000000000000000e+00
2.584834999999999994e+01,2.200000000000000000e+01
2.586877000000000137e+01,6.000000000000000000e+00
2.588918999999999926e+01,2.000000000000000000e+00
2.590962000000000032e+01,1.100000000000000000e+01
2.593004000000000175e+01,0.000000000000000000e+00
2.595045999999999964e+01,4.100000000000000000e+01
2.597089000000000070e+01,1.000000000000000000e+00
2.599130999999999858e+01,1.200000000000000000e+01
2.601173000000000002e+01,1.700000000000000000e+01
2.603216000000000108e+01,0.000000000000000000e+00
2.605257999999999896e+01,4.800000000000000000e+01
2.607300000000000040e+01,0.000000000000000000e+00
2.609341999999999828e+01,1.200000000000000000e+01
2.611384999999999934e+01,0.000000000000000000e+00
2.613427000000000078e+01,0.000000000000000000e+00
2.615468999999999866e+01,3.200000000000000000e+01
2.617511999999999972e+01,0.000000000000000000e+00
2.619554000000000116e+01,0.000000000000000000e+00
2.621595999999999904e+01,2.900000000000000000e+01
2.623639000000000010e+01,0.000000000000000000e+00
2.625681000000000154e+01,2.600000000000000000e+01
2.627722999999999942e+01,9.000000000000000000e+00
2.629765000000000086e+01,2.300000000000000000e+01
2.631807999999999836e+01,0.000000000000000000e+00
2.633849999999999980e+01,3.000000000000000000e+01
2.635892000000000124e+01,3.100000000000000000e+01
2.637934999999999874e+01,1.100000000000000000e+01
2.639977000000000018e+01,0.000000000000000000e+00
2.642019000000000162e+01,0.000000000000000000e+00
2.644061999999999912e+01,0.000000000000000000e+00
2.646104000000000056e+01,0.000000000000000000e+00
2.648145999999999844e+01,2.000000000000000000e+00
2.650187999999999988e+01,0.000000000000000000e+00
2.652231000000000094e+01,5.100000000000000000e+01
2.654272999999999882e+01,0.000000000000000000e+00
2.656315000000000026e+01,0.000000000000000000e+00
2.658358000000000132e+01,0.000000000000000000e+00
2.660399999999999920e+01,2.100000000000000000e+01
2.662442000000000064e+01,4.900000000000000000e+01
2.664485000000000170e+01,3.000000000000000000e+01
2.666526999999999958e+01,5.000000000000000000e+00
2.668569000000000102e+01,2.300000000000000000e+01
2.670610999999999891e+01,2.000000000000000000e+00
2.672653999999999996e+01,1.800000000000000000e+01
2.674696000000000140e+01,1.000000000000000000e+01
2.676737999999999928e+01,0.000000000000000000e+00
2.678781000000000034e+01,0.000000000000000000e+00
2.680822999999999823e+01,0.000000000000000000e+00
2.682864999999999966e+01,0.000000000000000000e+00
2.684908000000000072e+01,0.000000000000000000e+00
2.686949999999999861e+01,0.000000000000000000e+00
2.688992000000000004e+01,0.000000000000000000e+00
2.691034000000000148e+01,0.000000000000000000e+00
2.693076999999999899e+01,0.000000000000000000e+00
2.695119000000000042e+01,0.000000000000000000e+00
2.697160999999999831e+01,0.000000000000000000e+00
2.699203999999999937e+01,0.000000000000000000e+00
2.701246000000000080e+01,0.000000000000000000e+00
2.703287999999999869e+01,0.000000000000000000e+00
2.705330999999999975e+01,1.200000000000000000e+01
2.707373000000000118e+01,3.900000000000000000e+01
2.709414999999999907e+01,8.000000000000000000e+00
2.711457000000000050e+01,0.000000000000000000e+00
2.713500000000000156e+01,0.000000000000000000e+00
2.715541999999999945e+01,0.000000000000000000e+00
2.717584000000000088e+01,2.900000000000000000e+01
2.719626999999999839e+01,1.900000000000000000e+01
2.721668999999999983e+01,0.000000000000000000e+00
2.723711000000000126e+01,2.000000000000000000e+00
2.725753999999999877e+01,3.800000000000000000e+01
2.727796000000000021e+01,6.000000000000000000e+00
2.729838000000000164e+01,1.300000000000000000e+01
2.731879999999999953e+01,1.000000000000000000e+01
2.733923000000000059e+01,1.800000000000000000e+01
2.735964999999999847e+01,6.000000000000000000e+00
2.738006999999999991e+01,3.200000000000000000e+01
2.740050000000000097e+01,6.400000000000000000e+01
2.742091999999999885e+01,7.500000000000000000e+01
2.744134000000000029e+01,3.000000000000000000e+01
2.746177000000000135e+01,6.000000000000000000e+01
2.748218999999999923e+01,1.300000000000000000e+01
2.750261000000000067e+01,0.000000000000000000e+00
2.752302999999999855e+01,7.000000000000000000e+00
2.754345999999999961e+01,1.300000000000000000e+01
2.756388000000000105e+01,0.000000000000000000e+00
2.758429999999999893e+01,0.000000000000000000e+00
2.760472999999999999e+01,0.000000000000000000e+00
2.762515000000000143e+01,4.000000000000000000e+00
2.764556999999999931e+01,0.000000000000000000e+00
2.766600000000000037e+01,0.000000000000000000e+00
2.768641999999999825e+01,0.000000000000000000e+00
2.770683999999999969e+01,1.300000000000000000e+01
2.772726000000000113e+01,0.000000000000000000e+00
2.774768999999999863e+01,0.000000000000000000e+00
2.776811000000000007e+01,7.000000000000000000e+00
2.778853000000000151e+01,0.000000000000000000e+00
2.780895999999999901e+01,2.000000000000000000e+01
2.782938000000000045e+01,0.000000000000000000e+00
2.784979999999999833e+01,2.700000000000000000e+01
2.787022999999999939e+01,2.000000000000000000e+01
2.789065000000000083e+01,0.000000000000000000e+00
2.791106999999999871e+01,0.000000000000000000e+00
2.793149000000000015e+01,0.000000000000000000e+00
2.795192000000000121e+01,0.000000000000000000e+00
2.797233999999999909e+01,3.000000000000000000e+00
2.799276000000000053e+01,3.000000000000000000e+00
2.801319000000000159e+01,1.000000000000000000e+01
2.803360999999999947e+01,0.000000000000000000e+00
2.805403000000000091e+01,2.000000000000000000e+00
2.807445999999999842e+01,1.000000000000000000e+00
2.809487999999999985e+01,2.300000000000000000e+01
2.811530000000000129e+01,1.500000000000000000e+01
2.813571999999999917e+01,2.500000000000000000e+01
2.815615000000000023e+01,8.000000000000000000e+00
2.817657000000000167e+01,0.000000000000000000e+00
2.819698999999999955e+01,0.000000000000000000e+00
2.821742000000000061e+01,3.200000000000000000e+01
2.823783999999999850e+01,2.200000000000000000e+01
2.825825999999999993e+01,0.000000000000000000e+00
2.827869000000000099e+01,2.300000000000000000e+01
2.829910999999999888e+01,0.000000000000000000e+00
2.831953000000000031e+01,2.100000000000000000e+01
2.833995000000000175e+01,0.000000000000000000e+00
2.836037999999999926e+01,0.000000000000000000e+00
